"Pair.Name","Ligand.ApprovedSymbol","Receptor.ApprovedSymbol","Mouse_LigandSym","Mouse_RecSym","Mouse.Pairs"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-Q5","Klrc1","H2-Q5_Klrc1"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-Q5","Klrc2","H2-Q5_Klrc2"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-Q5","Klrc3","H2-Q5_Klrc3"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-M5","Klrc1","H2-M5_Klrc1"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-M5","Klrc2","H2-M5_Klrc2"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-M5","Klrc3","H2-M5_Klrc3"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-Q1","Klrc1","H2-Q1_Klrc1"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-Q1","Klrc2","H2-Q1_Klrc2"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-Q1","Klrc3","H2-Q1_Klrc3"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-M2","Klrc1","H2-M2_Klrc1"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-M2","Klrc2","H2-M2_Klrc2"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-M2","Klrc3","H2-M2_Klrc3"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-M11","Klrc1","H2-M11_Klrc1"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-M11","Klrc2","H2-M11_Klrc2"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-M11","Klrc3","H2-M11_Klrc3"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-D1","Klrc1","H2-D1_Klrc1"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-D1","Klrc2","H2-D1_Klrc2"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-D1","Klrc3","H2-D1_Klrc3"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-Q6","Klrc1","H2-Q6_Klrc1"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-Q6","Klrc2","H2-Q6_Klrc2"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-Q6","Klrc3","H2-Q6_Klrc3"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-Q7","Klrc1","H2-Q7_Klrc1"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-Q7","Klrc2","H2-Q7_Klrc2"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-Q7","Klrc3","H2-Q7_Klrc3"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-Q4","Klrc1","H2-Q4_Klrc1"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-Q4","Klrc2","H2-Q4_Klrc2"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-Q4","Klrc3","H2-Q4_Klrc3"
"Hla-e_Klrc1","Hla-e","Klrc1","Gm8909","Klrc1","Gm8909_Klrc1"
"Hla-e_Klrc1","Hla-e","Klrc1","Gm8909","Klrc2","Gm8909_Klrc2"
"Hla-e_Klrc1","Hla-e","Klrc1","Gm8909","Klrc3","Gm8909_Klrc3"
"Hla-e_Klrc1","Hla-e","Klrc1","Gm7030","Klrc1","Gm7030_Klrc1"
"Hla-e_Klrc1","Hla-e","Klrc1","Gm7030","Klrc2","Gm7030_Klrc2"
"Hla-e_Klrc1","Hla-e","Klrc1","Gm7030","Klrc3","Gm7030_Klrc3"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-M3","Klrc1","H2-M3_Klrc1"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-M3","Klrc2","H2-M3_Klrc2"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-M3","Klrc3","H2-M3_Klrc3"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-M9","Klrc1","H2-M9_Klrc1"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-M9","Klrc2","H2-M9_Klrc2"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-M9","Klrc3","H2-M9_Klrc3"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-M1","Klrc1","H2-M1_Klrc1"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-M1","Klrc2","H2-M1_Klrc2"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-M1","Klrc3","H2-M1_Klrc3"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-Q10","Klrc1","H2-Q10_Klrc1"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-Q10","Klrc2","H2-Q10_Klrc2"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-Q10","Klrc3","H2-Q10_Klrc3"
"Hla-e_Klrc1","Hla-e","Klrc1","Gm11127","Klrc1","Gm11127_Klrc1"
"Hla-e_Klrc1","Hla-e","Klrc1","Gm11127","Klrc2","Gm11127_Klrc2"
"Hla-e_Klrc1","Hla-e","Klrc1","Gm11127","Klrc3","Gm11127_Klrc3"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-T3","Klrc1","H2-T3_Klrc1"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-T3","Klrc2","H2-T3_Klrc2"
"Hla-e_Klrc1","Hla-e","Klrc1","H2-T3","Klrc3","H2-T3_Klrc3"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-Bl","Klrc1","H2-Bl_Klrc1"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-Bl","Klrc2","H2-Bl_Klrc2"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-Bl","Klrc3","H2-Bl_Klrc3"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-Q2","Klrc1","H2-Q2_Klrc1"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-Q2","Klrc2","H2-Q2_Klrc2"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-Q2","Klrc3","H2-Q2_Klrc3"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-T23","Klrc1","H2-T23_Klrc1"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-T23","Klrc2","H2-T23_Klrc2"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-T23","Klrc3","H2-T23_Klrc3"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-K1","Klrc1","H2-K1_Klrc1"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-K1","Klrc2","H2-K1_Klrc2"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-K1","Klrc3","H2-K1_Klrc3"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-Q5","Klrc1","H2-Q5_Klrc1"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-Q5","Klrc2","H2-Q5_Klrc2"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-Q5","Klrc3","H2-Q5_Klrc3"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-M5","Klrc1","H2-M5_Klrc1"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-M5","Klrc2","H2-M5_Klrc2"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-M5","Klrc3","H2-M5_Klrc3"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-Q1","Klrc1","H2-Q1_Klrc1"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-Q1","Klrc2","H2-Q1_Klrc2"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-Q1","Klrc3","H2-Q1_Klrc3"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-M2","Klrc1","H2-M2_Klrc1"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-M2","Klrc2","H2-M2_Klrc2"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-M2","Klrc3","H2-M2_Klrc3"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-M11","Klrc1","H2-M11_Klrc1"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-M11","Klrc2","H2-M11_Klrc2"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-M11","Klrc3","H2-M11_Klrc3"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-D1","Klrc1","H2-D1_Klrc1"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-D1","Klrc2","H2-D1_Klrc2"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-D1","Klrc3","H2-D1_Klrc3"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-Q6","Klrc1","H2-Q6_Klrc1"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-Q6","Klrc2","H2-Q6_Klrc2"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-Q6","Klrc3","H2-Q6_Klrc3"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-Q7","Klrc1","H2-Q7_Klrc1"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-Q7","Klrc2","H2-Q7_Klrc2"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-Q7","Klrc3","H2-Q7_Klrc3"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-Q4","Klrc1","H2-Q4_Klrc1"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-Q4","Klrc2","H2-Q4_Klrc2"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-Q4","Klrc3","H2-Q4_Klrc3"
"Hla-e_Klrc2","Hla-e","Klrc2","Gm8909","Klrc1","Gm8909_Klrc1"
"Hla-e_Klrc2","Hla-e","Klrc2","Gm8909","Klrc2","Gm8909_Klrc2"
"Hla-e_Klrc2","Hla-e","Klrc2","Gm8909","Klrc3","Gm8909_Klrc3"
"Hla-e_Klrc2","Hla-e","Klrc2","Gm7030","Klrc1","Gm7030_Klrc1"
"Hla-e_Klrc2","Hla-e","Klrc2","Gm7030","Klrc2","Gm7030_Klrc2"
"Hla-e_Klrc2","Hla-e","Klrc2","Gm7030","Klrc3","Gm7030_Klrc3"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-M3","Klrc1","H2-M3_Klrc1"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-M3","Klrc2","H2-M3_Klrc2"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-M3","Klrc3","H2-M3_Klrc3"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-M9","Klrc1","H2-M9_Klrc1"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-M9","Klrc2","H2-M9_Klrc2"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-M9","Klrc3","H2-M9_Klrc3"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-M1","Klrc1","H2-M1_Klrc1"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-M1","Klrc2","H2-M1_Klrc2"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-M1","Klrc3","H2-M1_Klrc3"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-Q10","Klrc1","H2-Q10_Klrc1"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-Q10","Klrc2","H2-Q10_Klrc2"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-Q10","Klrc3","H2-Q10_Klrc3"
"Hla-e_Klrc2","Hla-e","Klrc2","Gm11127","Klrc1","Gm11127_Klrc1"
"Hla-e_Klrc2","Hla-e","Klrc2","Gm11127","Klrc2","Gm11127_Klrc2"
"Hla-e_Klrc2","Hla-e","Klrc2","Gm11127","Klrc3","Gm11127_Klrc3"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-T3","Klrc1","H2-T3_Klrc1"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-T3","Klrc2","H2-T3_Klrc2"
"Hla-e_Klrc2","Hla-e","Klrc2","H2-T3","Klrc3","H2-T3_Klrc3"
"Hla-e_Klrd1","Hla-e","Klrd1","H2-Bl","Klrd1","H2-Bl_Klrd1"
"Hla-e_Klrd1","Hla-e","Klrd1","H2-Q2","Klrd1","H2-Q2_Klrd1"
"Hla-e_Klrd1","Hla-e","Klrd1","H2-T23","Klrd1","H2-T23_Klrd1"
"Hla-e_Klrd1","Hla-e","Klrd1","H2-K1","Klrd1","H2-K1_Klrd1"
"Hla-e_Klrd1","Hla-e","Klrd1","H2-Q5","Klrd1","H2-Q5_Klrd1"
"Hla-e_Klrd1","Hla-e","Klrd1","H2-M5","Klrd1","H2-M5_Klrd1"
"Hla-e_Klrd1","Hla-e","Klrd1","H2-Q1","Klrd1","H2-Q1_Klrd1"
"Hla-e_Klrd1","Hla-e","Klrd1","H2-M2","Klrd1","H2-M2_Klrd1"
"Hla-e_Klrd1","Hla-e","Klrd1","H2-M11","Klrd1","H2-M11_Klrd1"
"Hla-e_Klrd1","Hla-e","Klrd1","H2-D1","Klrd1","H2-D1_Klrd1"
"Hla-e_Klrd1","Hla-e","Klrd1","H2-Q6","Klrd1","H2-Q6_Klrd1"
"Hla-e_Klrd1","Hla-e","Klrd1","H2-Q7","Klrd1","H2-Q7_Klrd1"
"Hla-e_Klrd1","Hla-e","Klrd1","H2-Q4","Klrd1","H2-Q4_Klrd1"
"Hla-e_Klrd1","Hla-e","Klrd1","Gm8909","Klrd1","Gm8909_Klrd1"
"Hla-e_Klrd1","Hla-e","Klrd1","Gm7030","Klrd1","Gm7030_Klrd1"
"Hla-e_Klrd1","Hla-e","Klrd1","H2-M3","Klrd1","H2-M3_Klrd1"
"Hla-e_Klrd1","Hla-e","Klrd1","H2-M9","Klrd1","H2-M9_Klrd1"
"Hla-e_Klrd1","Hla-e","Klrd1","H2-M1","Klrd1","H2-M1_Klrd1"
"Hla-e_Klrd1","Hla-e","Klrd1","H2-Q10","Klrd1","H2-Q10_Klrd1"
"Hla-e_Klrd1","Hla-e","Klrd1","Gm11127","Klrd1","Gm11127_Klrd1"
"Hla-e_Klrd1","Hla-e","Klrd1","H2-T3","Klrd1","H2-T3_Klrd1"
"Hla-e_Slc16a4","Hla-e","Slc16a4","H2-Bl","Slc16a4","H2-Bl_Slc16a4"
"Hla-e_Slc16a4","Hla-e","Slc16a4","H2-Q2","Slc16a4","H2-Q2_Slc16a4"
"Hla-e_Slc16a4","Hla-e","Slc16a4","H2-T23","Slc16a4","H2-T23_Slc16a4"
"Hla-e_Slc16a4","Hla-e","Slc16a4","H2-K1","Slc16a4","H2-K1_Slc16a4"
"Hla-e_Slc16a4","Hla-e","Slc16a4","H2-Q5","Slc16a4","H2-Q5_Slc16a4"
"Hla-e_Slc16a4","Hla-e","Slc16a4","H2-M5","Slc16a4","H2-M5_Slc16a4"
"Hla-e_Slc16a4","Hla-e","Slc16a4","H2-Q1","Slc16a4","H2-Q1_Slc16a4"
"Hla-e_Slc16a4","Hla-e","Slc16a4","H2-M2","Slc16a4","H2-M2_Slc16a4"
"Hla-e_Slc16a4","Hla-e","Slc16a4","H2-M11","Slc16a4","H2-M11_Slc16a4"
"Hla-e_Slc16a4","Hla-e","Slc16a4","H2-D1","Slc16a4","H2-D1_Slc16a4"
"Hla-e_Slc16a4","Hla-e","Slc16a4","H2-Q6","Slc16a4","H2-Q6_Slc16a4"
"Hla-e_Slc16a4","Hla-e","Slc16a4","H2-Q7","Slc16a4","H2-Q7_Slc16a4"
"Hla-e_Slc16a4","Hla-e","Slc16a4","H2-Q4","Slc16a4","H2-Q4_Slc16a4"
"Hla-e_Slc16a4","Hla-e","Slc16a4","Gm8909","Slc16a4","Gm8909_Slc16a4"
"Hla-e_Slc16a4","Hla-e","Slc16a4","Gm7030","Slc16a4","Gm7030_Slc16a4"
"Hla-e_Slc16a4","Hla-e","Slc16a4","H2-M3","Slc16a4","H2-M3_Slc16a4"
"Hla-e_Slc16a4","Hla-e","Slc16a4","H2-M9","Slc16a4","H2-M9_Slc16a4"
"Hla-e_Slc16a4","Hla-e","Slc16a4","H2-M1","Slc16a4","H2-M1_Slc16a4"
"Hla-e_Slc16a4","Hla-e","Slc16a4","H2-Q10","Slc16a4","H2-Q10_Slc16a4"
"Hla-e_Slc16a4","Hla-e","Slc16a4","Gm11127","Slc16a4","Gm11127_Slc16a4"
"Hla-e_Slc16a4","Hla-e","Slc16a4","H2-T3","Slc16a4","H2-T3_Slc16a4"
"Hla-g_Cd4","Hla-g","Cd4","H2-Bl","Cd4","H2-Bl_Cd4"
"Hla-g_Cd4","Hla-g","Cd4","H2-Q2","Cd4","H2-Q2_Cd4"
"Hla-g_Cd4","Hla-g","Cd4","H2-T23","Cd4","H2-T23_Cd4"
"Hla-g_Cd4","Hla-g","Cd4","H2-K1","Cd4","H2-K1_Cd4"
"Hla-g_Cd4","Hla-g","Cd4","H2-Q5","Cd4","H2-Q5_Cd4"
"Hla-g_Cd4","Hla-g","Cd4","H2-M5","Cd4","H2-M5_Cd4"
"Hla-g_Cd4","Hla-g","Cd4","H2-Q1","Cd4","H2-Q1_Cd4"
"Hla-g_Cd4","Hla-g","Cd4","H2-M2","Cd4","H2-M2_Cd4"
"Hla-g_Cd4","Hla-g","Cd4","H2-M11","Cd4","H2-M11_Cd4"
"Hla-g_Cd4","Hla-g","Cd4","H2-D1","Cd4","H2-D1_Cd4"
"Hla-g_Cd4","Hla-g","Cd4","H2-Q6","Cd4","H2-Q6_Cd4"
"Hla-g_Cd4","Hla-g","Cd4","H2-Q7","Cd4","H2-Q7_Cd4"
"Hla-g_Cd4","Hla-g","Cd4","H2-Q4","Cd4","H2-Q4_Cd4"
"Hla-g_Cd4","Hla-g","Cd4","Gm8909","Cd4","Gm8909_Cd4"
"Hla-g_Cd4","Hla-g","Cd4","Gm7030","Cd4","Gm7030_Cd4"
"Hla-g_Cd4","Hla-g","Cd4","H2-M3","Cd4","H2-M3_Cd4"
"Hla-g_Cd4","Hla-g","Cd4","H2-M9","Cd4","H2-M9_Cd4"
"Hla-g_Cd4","Hla-g","Cd4","H2-M1","Cd4","H2-M1_Cd4"
"Hla-g_Cd4","Hla-g","Cd4","H2-Q10","Cd4","H2-Q10_Cd4"
"Hla-g_Cd4","Hla-g","Cd4","Gm11127","Cd4","Gm11127_Cd4"
"Hla-g_Cd4","Hla-g","Cd4","H2-T3","Cd4","H2-T3_Cd4"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-Bl","Kir3dl2","H2-Bl_Kir3dl2"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-Bl","Kir3dl1","H2-Bl_Kir3dl1"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-Q2","Kir3dl2","H2-Q2_Kir3dl2"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-Q2","Kir3dl1","H2-Q2_Kir3dl1"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-T23","Kir3dl2","H2-T23_Kir3dl2"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-T23","Kir3dl1","H2-T23_Kir3dl1"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-K1","Kir3dl2","H2-K1_Kir3dl2"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-K1","Kir3dl1","H2-K1_Kir3dl1"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-Q5","Kir3dl2","H2-Q5_Kir3dl2"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-Q5","Kir3dl1","H2-Q5_Kir3dl1"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-M5","Kir3dl2","H2-M5_Kir3dl2"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-M5","Kir3dl1","H2-M5_Kir3dl1"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-Q1","Kir3dl2","H2-Q1_Kir3dl2"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-Q1","Kir3dl1","H2-Q1_Kir3dl1"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-M2","Kir3dl2","H2-M2_Kir3dl2"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-M2","Kir3dl1","H2-M2_Kir3dl1"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-M11","Kir3dl2","H2-M11_Kir3dl2"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-M11","Kir3dl1","H2-M11_Kir3dl1"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-D1","Kir3dl2","H2-D1_Kir3dl2"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-D1","Kir3dl1","H2-D1_Kir3dl1"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-Q6","Kir3dl2","H2-Q6_Kir3dl2"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-Q6","Kir3dl1","H2-Q6_Kir3dl1"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-Q7","Kir3dl2","H2-Q7_Kir3dl2"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-Q7","Kir3dl1","H2-Q7_Kir3dl1"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-Q4","Kir3dl2","H2-Q4_Kir3dl2"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-Q4","Kir3dl1","H2-Q4_Kir3dl1"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","Gm8909","Kir3dl2","Gm8909_Kir3dl2"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","Gm8909","Kir3dl1","Gm8909_Kir3dl1"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","Gm7030","Kir3dl2","Gm7030_Kir3dl2"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","Gm7030","Kir3dl1","Gm7030_Kir3dl1"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-M3","Kir3dl2","H2-M3_Kir3dl2"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-M3","Kir3dl1","H2-M3_Kir3dl1"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-M9","Kir3dl2","H2-M9_Kir3dl2"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-M9","Kir3dl1","H2-M9_Kir3dl1"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-M1","Kir3dl2","H2-M1_Kir3dl2"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-M1","Kir3dl1","H2-M1_Kir3dl1"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-Q10","Kir3dl2","H2-Q10_Kir3dl2"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-Q10","Kir3dl1","H2-Q10_Kir3dl1"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","Gm11127","Kir3dl2","Gm11127_Kir3dl2"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","Gm11127","Kir3dl1","Gm11127_Kir3dl1"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-T3","Kir3dl2","H2-T3_Kir3dl2"
"Hla-g_Kir2dl4","Hla-g","Kir2dl4","H2-T3","Kir3dl1","H2-T3_Kir3dl1"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-Bl","Klrc1","H2-Bl_Klrc1"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-Bl","Klrc2","H2-Bl_Klrc2"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-Bl","Klrc3","H2-Bl_Klrc3"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-Q2","Klrc1","H2-Q2_Klrc1"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-Q2","Klrc2","H2-Q2_Klrc2"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-Q2","Klrc3","H2-Q2_Klrc3"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-T23","Klrc1","H2-T23_Klrc1"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-T23","Klrc2","H2-T23_Klrc2"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-T23","Klrc3","H2-T23_Klrc3"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-K1","Klrc1","H2-K1_Klrc1"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-K1","Klrc2","H2-K1_Klrc2"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-K1","Klrc3","H2-K1_Klrc3"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-Q5","Klrc1","H2-Q5_Klrc1"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-Q5","Klrc2","H2-Q5_Klrc2"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-Q5","Klrc3","H2-Q5_Klrc3"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-M5","Klrc1","H2-M5_Klrc1"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-M5","Klrc2","H2-M5_Klrc2"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-M5","Klrc3","H2-M5_Klrc3"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-Q1","Klrc1","H2-Q1_Klrc1"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-Q1","Klrc2","H2-Q1_Klrc2"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-Q1","Klrc3","H2-Q1_Klrc3"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-M2","Klrc1","H2-M2_Klrc1"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-M2","Klrc2","H2-M2_Klrc2"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-M2","Klrc3","H2-M2_Klrc3"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-M11","Klrc1","H2-M11_Klrc1"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-M11","Klrc2","H2-M11_Klrc2"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-M11","Klrc3","H2-M11_Klrc3"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-D1","Klrc1","H2-D1_Klrc1"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-D1","Klrc2","H2-D1_Klrc2"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-D1","Klrc3","H2-D1_Klrc3"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-Q6","Klrc1","H2-Q6_Klrc1"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-Q6","Klrc2","H2-Q6_Klrc2"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-Q6","Klrc3","H2-Q6_Klrc3"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-Q7","Klrc1","H2-Q7_Klrc1"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-Q7","Klrc2","H2-Q7_Klrc2"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-Q7","Klrc3","H2-Q7_Klrc3"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-Q4","Klrc1","H2-Q4_Klrc1"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-Q4","Klrc2","H2-Q4_Klrc2"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-Q4","Klrc3","H2-Q4_Klrc3"
"Hla-g_Klrc1","Hla-g","Klrc1","Gm8909","Klrc1","Gm8909_Klrc1"
"Hla-g_Klrc1","Hla-g","Klrc1","Gm8909","Klrc2","Gm8909_Klrc2"
"Hla-g_Klrc1","Hla-g","Klrc1","Gm8909","Klrc3","Gm8909_Klrc3"
"Hla-g_Klrc1","Hla-g","Klrc1","Gm7030","Klrc1","Gm7030_Klrc1"
"Hla-g_Klrc1","Hla-g","Klrc1","Gm7030","Klrc2","Gm7030_Klrc2"
"Hla-g_Klrc1","Hla-g","Klrc1","Gm7030","Klrc3","Gm7030_Klrc3"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-M3","Klrc1","H2-M3_Klrc1"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-M3","Klrc2","H2-M3_Klrc2"
"Hla-g_Klrc1","Hla-g","Klrc1","H2-M3","Klrc3","H2-M3_Klrc3"
